Customer_ID,churn,months,totcalls,totmou,totrev,adjrev,adjmou,adjqty,phones,marital,income,creditcd
1071782,1,10,2073,4496,699.39,639.41,4471,2056,1,S,6,Y
1071783,0,14,1339,4378,523.37,377.66,3887,1219,2,M,9,Y
1071784,1,10,732,2444,619.16,539.18,2429,725,1,M,6,Y
1071786,1,10,306,642,303.14,243.16,640,304,1,M,8,Y
1071787,1,14,3961,9518,1191.11,1126.13,9502,3951,1,S,5,Y
1071788,0,14,3953,10822,973.54,913.55,10804,3940,1,M,9,Y
1071789,1,12,251,642,606.98,527,632,246,1,M,8,Y
1071790,0,12,2368,5656,713.07,603.1,5562,2340,2,S,8,Y
1071791,1,14,2708,13061,571.75,506.77,13049,2705,1,M,7,Y
1071792,1,12,516,1256,486.45,368.52,1144,460,1,M,9,Y
1071796,0,14,1873,5306,380.06,287.18,5293,1866,1,M,9,Y
1071798,1,10,377,523,335.72,275.74,522,376,1,S,5,Y
1071799,0,8,2487,9066,680.48,600.5,9045,2477,2,S,6,Y
1071800,0,8,1627,7336,653.59,548.61,7295,1619,1,S,3,N
1071801,1,10,956,2310,191.29,126.31,2285,941,1,M,6,Y
1071804,0,12,2753,8357,912.73,843.39,8121,2681,1,U,8,Y
1071805,0,14,3110,8030,500.22,470.23,8024,3108,1,M,8,Y
1071806,1,12,2416,8374,931.18,851.2,8369,2414,2,S,9,Y
1071809,1,10,930,2170,417.3,357.32,2158,921,1,M,7,Y
1071811,0,10,4430,10379,889.4,829.42,10361,4419,2,A,4,Y
1071814,1,12,1179,5697,873.54,678.57,5697,1179,1,S,6,Y
1071816,1,12,2023,6677,1084.28,1019.3,6649,2006,2,B,7,Y
1071818,0,12,3058,11919,839.58,759.6,11905,3049,3,U,6,Y
1071819,1,14,4267,7504,730.75,670.77,7484,4257,1,U,4,Y
1071820,1,14,2025,5181,700.15,635.17,5093,1991,2,S,5,N
1071821,1,12,1005,3239,618.03,518.77,2958,903,1,S,6,Y
1071823,1,14,118,227,207.07,167.08,214,111,1,U,4,Y
1071824,1,12,1610,2504,567.68,498.7,2501,1607,1,M,6,N
1071825,1,14,4975,11387,656.69,588.98,11344,4948,1,S,5,Y
1071826,0,12,1012,5362,487.73,427.75,5362,1012,2,U,7,Y
1071827,1,10,2804,5415,473.92,413.94,5370,2784,2,M,5,Y
1071829,1,14,2725,7312,540.39,475.41,7295,2717,1,M,7,N
1071830,1,12,966,1612,160.32,120.33,1603,958,1,U,4,Y
1071831,1,10,813,1829,328.97,263.99,1814,801,1,U,5,Y
1071835,1,10,1748,3575,469.39,409.41,3570,1744,1,U,1,Y
1071837,1,12,552,2862,467.44,402.46,2853,551,1,B,4,N
1071838,1,10,9228,15229,1040.8,960.82,15215,9223,1,U,3,Y
1071839,0,12,1009,4552,465.37,400.39,4526,1004,1,U,6,N
1071840,0,10,2100,5340,414.87,354.89,5330,2092,1,S,5,Y
1071841,0,14,2857,14924,795.13,728.05,14923,2856,4,M,6,N
1071842,1,12,4182,14856,1407.77,1342.79,14847,4176,1,A,9,Y
1071843,1,10,889,3389,585.43,525.45,3388,888,1,U,7,Y
1071845,1,14,2231,7849,943.43,853.45,7827,2216,1,U,6,Y
1071846,1,10,1742,5141,718.06,653.08,4979,1706,2,M,9,Y
1071847,1,8,554,3962,614.17,549.19,3962,554,1,M,9,Y
1071851,0,12,4268,12419,873.39,793.41,12397,4259,1,S,2,Y
1071852,0,12,692,3824,517.92,457.94,3824,692,1,M,7,Y
1071853,1,10,1293,2517,542.87,478.89,2507,1285,1,S,7,Y
1071855,1,12,234,610,693.08,611.49,610,234,1,B,6,Y
1071856,0,10,317,1841,379.38,319.4,1831,313,2,M,9,Y
1071857,1,12,567,1667,351.32,311.33,1655,561,1,U,6,N
1071858,1,14,299,817,335.11,275.13,816,298,1,M,6,Y
1071860,0,14,561,1252,462.05,402.07,1230,555,3,M,5,Y
1071862,1,12,1399,4214,497.21,437.23,4186,1387,1,M,4,Y
1071864,0,12,6021,16136,1314.81,1234.83,16077,6010,2,U,8,Y
1071865,1,12,2284,5751,469.65,410.98,5521,2183,2,S,8,Y
1071866,0,10,787,2945,375.18,314.9,2925,779,1,S,6,Y
1071867,0,12,284,1128,799.98,720,1115,280,1,A,5,Y
1071868,0,10,912,4127,420.45,370.47,4125,910,1,M,8,Y
1071869,1,10,374,1445,417.2,357.22,1440,372,1,U,7,Y
1071870,1,10,1126,4287,785.09,720.11,4287,1126,1,M,6,Y
1071872,0,12,1308,3178,448.1,388.12,3170,1303,1,B,6,Y
1071873,1,10,1576,4449,623.06,563.08,4449,1576,1,M,9,Y
1071874,0,12,2629,7089,781.82,721.84,7081,2626,2,M,5,Y
1071875,0,12,1935,4135,537.46,472.48,4101,1914,1,A,8,Y
1071876,1,14,468,1535,469.92,409.94,1533,466,1,B,7,Y
1071877,1,12,121,267,161.72,121.73,255,114,1,M,6,Y
1071878,0,8,1967,3720,480.48,430.49,3719,1966,3,S,2,Y
1071879,1,12,3557,9559,1235.65,1170.67,9547,3552,1,A,6,N
1071881,1,12,1387,5787,819.05,738.29,5744,1376,1,U,3,Y
1071882,0,8,1090,3860,398.42,333.44,3848,1086,1,U,2,N
1071883,1,10,1010,3128,655.21,575.23,3078,991,1,M,3,N
1071884,1,14,1437,3231,662.42,597.44,3201,1418,1,M,9,Y
1071885,0,8,277,628,275.13,215.15,621,275,1,M,4,Y
1071886,0,14,1426,7255,540.57,475.59,7255,1426,2,M,5,Y
1071887,1,10,608,1700,701.84,521.87,1700,608,1,S,3,Y
1071888,1,12,955,1888,418.66,358.68,1887,954,1,M,4,Y
1071889,0,12,618,1171,390.59,330.61,1152,612,1,M,8,Y
1071890,1,14,2597,10184,824.96,754.98,10171,2594,1,M,3,Y
1071892,0,8,174,418,530.54,450.56,418,174,1,M,6,Y
1071893,0,8,1932,6870,644.32,579.34,6870,1932,4,A,6,Y
1071894,1,10,1162,3512,478.78,418.8,3494,1152,2,S,6,Y
1071895,1,8,2778,9341,861.03,781.05,9323,2765,2,B,2,Y
1071896,1,12,1396,6352,453.7,413.71,6352,1396,2,M,6,Y
1071897,1,8,1162,2658,124.94,78.55,2342,1062,1,M,6,Y
1071899,0,14,355,1315,525.26,460.28,1305,352,1,M,9,Y
1071901,0,12,786,3137,328.57,284.58,3134,784,1,M,8,Y
1071902,0,14,2884,8378,365.68,319.88,8215,2817,1,M,6,Y
1071903,0,10,674,1221,333.52,273.54,1219,672,1,S,6,Y
1071904,1,12,344,1200,395.09,335.11,1199,343,1,S,1,Y
1071905,1,12,965,1648,460.74,395.76,1634,959,1,S,7,Y
1071906,0,10,1356,6019,751.47,686.49,6012,1353,1,U,3,Y
1071908,0,10,397,5039,392.71,327.73,4974,392,1,U,6,Y
1071910,1,10,2827,6771,772.15,692.17,6771,2827,1,U,7,Y
1071911,1,10,1228,2239,357.86,203.03,2236,1226,4,S,7,Y
1071912,1,12,1026,4227,271.17,231.18,4211,1023,1,U,6,Y
1071913,1,14,2122,7619,1036.04,956.06,7619,2122,2,S,6,Y
1071915,0,8,1391,3232,348.97,283.99,3229,1388,2,U,6,Y
1071916,1,8,5199,9288,525.19,482.94,9160,5131,2,U,4,Y
1071917,1,14,3415,8079,682.04,622.06,8062,3405,2,U,5,Y
1071918,1,12,179,653,381.43,302.6,653,179,2,M,5,Y
1071920,1,12,79,159,283.78,233.8,158,78,1,M,5,Y
1071921,0,10,454,2055,347.35,287.37,2054,453,1,M,5,Y
1071923,0,12,1749,5581,661.89,581.91,5581,1749,1,M,7,Y
1071925,1,10,1413,4585,646.52,580.41,4574,1410,3,B,6,Y
1071929,0,10,968,2557,377.44,317.46,2551,965,1,U,6,Y
1071931,1,10,1061,3471,547.01,482.03,3466,1060,1,M,6,Y
1071932,1,10,737,1269,420.7,355.72,1269,737,1,A,7,Y
1071933,0,10,428,2552,385.42,320.44,2551,427,1,S,4,Y
1071934,1,12,1638,7498,466.21,400.45,7463,1632,3,S,3,Y
1071935,1,14,279,575,417.96,362.98,541,258,1,U,7,Y
1071936,1,10,482,1056,134.22,94.23,1050,478,1,M,3,N
1071937,0,10,686,1428,485.81,405.83,1428,686,1,U,6,Y
1071938,0,10,1322,6740,390.47,325.49,6719,1310,1,U,2,Y
1071939,1,12,543,2825,826.97,746.99,2819,539,2,S,6,Y
1071940,0,10,3888,10485,896.96,815.99,10441,3863,3,U,8,Y
1071941,1,8,805,4181,445.36,380.38,4177,804,1,M,4,Y
1071942,0,12,69,288,346.37,336.39,288,69,1,M,6,Y
1071947,1,10,728,4256,558.73,448.75,4252,727,2,U,5,N
1071948,1,10,1445,3733,538.65,458.67,3726,1438,1,U,6,Y
1071949,0,8,1369,3756,459.88,379.9,3754,1367,1,M,5,Y
1071952,0,12,2245,5471,659.9,594.92,5471,2245,3,M,6,Y
1071953,0,8,699,2890,349.49,289.51,2887,698,2,M,9,Y
1071954,1,12,6932,11626,732.93,652.95,11603,6918,2,M,5,Y
1071956,0,8,1066,1629,382.43,312.45,1620,1062,1,M,3,Y
1071957,0,8,449,1056,321.07,256.09,1047,444,1,U,6,Y
1071958,0,10,1499,3378,441.96,381.98,3355,1486,1,M,7,Y
1071960,0,12,2825,8113,486.95,421.97,8107,2823,2,U,8,Y
1071961,0,10,252,781,94.62,84.62,781,252,1,B,5,Y
1071962,0,14,1712,4250,617.27,557.29,4245,1710,2,M,6,Y
1071963,1,14,3703,13230,644.43,584.45,13204,3699,4,U,6,Y
1071964,1,8,729,2439,534.45,463.44,2261,640,2,U,6,Y
1071965,1,14,2673,7538,923.15,858.17,7538,2673,3,A,6,Y
1071966,1,12,1810,3850,489.72,429.74,3844,1807,1,M,5,Y
1071967,0,14,1554,6960,1008.96,948.2,6954,1551,1,U,5,Y
1071968,1,12,2845,7179,1645.53,1570.54,7177,2843,1,B,7,N
1071969,1,14,3554,6871,531.91,466.93,6863,3548,2,M,8,Y
1071971,0,8,1069,3937,495.89,415.91,3885,1055,1,M,6,Y
1071972,0,14,1407,5253,565.48,500.5,5251,1405,1,M,3,Y
1071973,1,10,201,2747,414.87,349.89,2743,198,1,U,5,N
1071974,1,14,5039,10587,1046.17,1015.21,10566,5027,1,S,4,Y
1071975,0,12,387,1376,715.22,645.24,1375,386,2,B,9,N
1071979,0,12,1273,4091,584.62,524.64,4087,1272,1,M,5,Y
1071982,0,8,256,748,275.72,215.74,744,255,1,U,6,Y
1071983,1,12,223,1591,356.83,291.85,1565,216,1,U,6,Y
1071985,1,12,133,412,458.08,398.1,407,131,1,M,8,Y
1071987,0,8,1926,5581,530.75,450.77,5571,1924,2,M,5,Y
1071988,1,14,2261,5113,649.56,584.58,5113,2261,1,M,6,Y
1071990,1,12,1221,6139,552.55,487.57,6130,1217,2,M,9,Y
1071991,0,10,728,1155,333.13,273.15,1155,728,1,S,3,Y
1071994,0,14,1402,2997,533.18,473.2,2985,1393,1,M,1,Y
1071995,0,10,1166,4399,841.99,777.01,4399,1166,1,B,4,Y
1071996,1,8,427,3163,332,267.02,3162,426,1,U,3,N
1071997,1,8,504,1454,139.55,77.73,1320,463,1,U,5,Y
1072000,0,8,1061,1453,297.21,237.23,1440,1051,1,M,9,Y
1072002,0,12,726,2229,308.86,247.8,1824,652,2,S,6,Y
1072003,1,10,1779,3989,665.61,605.63,3971,1767,1,M,1,Y
1072004,0,10,1487,5880,728.38,644.4,5880,1487,1,M,9,Y
1072005,1,12,626,2554,493.66,428.68,2535,620,1,M,9,Y
1072006,1,14,2126,6017,995.73,798.99,6013,2124,1,U,5,Y
1072007,0,10,872,2838,442.71,377.73,2803,859,1,U,7,Y
1072009,1,10,471,2248,397.05,287.08,2248,471,1,M,9,Y
1072010,1,10,158,618,351.39,286.41,608,151,1,M,7,Y
1072011,1,14,421,968,410.99,321.01,962,418,2,M,6,Y
1072012,0,12,522,2580,151.07,111.08,2565,518,1,M,5,Y
1072013,0,12,172,450,733.79,483.84,441,170,1,U,7,Y
1072015,1,10,345,1657,131.47,91.48,1655,344,1,M,9,Y
1072017,0,8,89,218,111.07,71.08,218,89,1,M,7,Y
1072018,0,8,161,350,311.18,251.2,346,157,2,M,7,Y
1072019,0,10,3780,14200,1213.47,1178.48,14119,3762,1,M,6,Y
1072021,0,10,810,2600,410.92,345.94,2566,806,1,M,9,Y
1072022,1,8,1182,3250,369.18,309.2,3199,1172,1,S,5,Y
1072025,1,10,469,1068,352.47,292.34,1044,460,1,M,8,Y
1072027,1,14,1436,4483,576.91,516.93,4468,1431,1,M,7,Y
1072029,0,10,782,1517,426.22,361.24,1499,772,1,U,6,Y
1072031,0,8,568,1936,619.07,354.1,1936,568,1,U,8,Y
1072032,1,10,1634,3319,327.8,252.3,3112,1513,1,M,8,Y
1072033,1,12,1538,4845,1457.46,1394.48,4826,1526,2,U,6,Y
1072034,1,10,439,1129,355.01,293.04,1129,439,1,S,3,Y
1072036,1,12,1046,2383,495.65,435.67,2373,1040,1,U,6,Y
1072037,1,8,574,1791,145.2,101.98,1749,552,1,M,5,Y
1072038,1,10,2895,11297,534.2,384.21,11214,2886,2,M,3,Y
1072039,0,10,881,2598,423.87,358.89,2569,870,1,M,6,Y
1072043,0,12,372,993,740.56,612.18,881,323,2,M,6,Y
1072044,1,14,1552,3420,715.69,650.71,3420,1552,1,U,3,N
1072046,1,10,1315,5030,855.37,795.39,4999,1301,1,M,6,Y
1072047,1,12,2355,11652,416.43,353.45,10844,2184,1,U,7,Y
1072048,1,8,589,2612,401.82,339.85,2562,578,1,M,7,Y
1072049,1,8,355,1638,348.54,283.56,1631,350,1,M,9,Y
1072051,1,10,427,1218,445.04,380.06,1204,420,3,B,4,N
1072052,1,10,1034,1525,337.41,277.43,1512,1023,1,B,6,N
1072053,0,8,423,1121,185.53,143.6,1121,423,1,M,5,Y
1072054,0,10,5504,13334,683.7,618.33,13271,5478,2,U,7,Y
1072056,1,8,1379,3356,383.98,336.38,3308,1348,1,U,6,Y
1072057,1,10,6166,10634,2210.2,2126.22,10510,6096,2,A,2,Y
1072060,0,10,3396,12965,1254.67,1174.69,12933,3382,2,S,5,N
1072063,1,10,3499,7480,1186.41,1126.42,7466,3497,1,U,5,Y
1072064,1,14,2069,6568,735.04,666.31,5912,1868,1,S,4,Y
1072065,0,12,1064,3292,1484.65,1403.68,3277,1056,4,S,4,Y
1072066,1,12,560,1581,438.83,403.84,1541,548,3,M,5,Y
1072067,1,12,798,2291,703.19,478.87,2267,786,2,U,5,Y
1072068,0,10,452,1253,360.27,300.29,1205,441,1,S,3,Y
1072069,0,10,132,198,506.88,291.91,198,132,1,M,6,Y
1072070,1,8,5778,11493,883.19,778.21,11418,5738,2,U,1,Y
1072071,1,8,2499,5421,621.91,516.93,5380,2470,1,M,6,Y
1072072,0,8,647,1950,546.23,461.25,1950,647,1,M,6,Y
1072074,0,10,22,45,135.21,92.64,45,22,1,U,8,Y
1072076,0,14,3085,18166,827.19,747.21,18030,3073,1,M,6,Y
1072078,0,8,1181,3948,599.47,534.49,3938,1177,1,M,3,Y
1072080,0,12,1879,3836,895.13,830.15,3824,1870,1,M,6,Y
1072081,1,10,1714,15543,930.44,850.36,15441,1696,1,S,7,Y
1072082,1,14,1084,2540,513.66,453.68,2515,1080,3,B,4,Y
1072083,1,12,2874,5920,1058.48,978.5,5907,2866,2,B,3,Y
1072085,0,8,846,2107,453.4,393.42,2077,831,2,B,6,Y
1072086,1,10,430,1266,327.09,267.11,1264,429,3,U,6,Y
1072087,0,10,302,1071,114.85,100.33,986,285,1,U,5,N
1072088,1,10,172,534,343.49,283.51,511,163,1,M,1,Y
1072089,0,14,962,2273,639.59,529.62,2273,962,3,U,1,N
1072090,0,12,165,586,162.58,117.18,516,147,2,M,7,Y
1072091,1,10,1676,3757,516.74,451.76,3752,1673,2,S,2,Y
1072092,1,10,2685,4878,527.17,447.19,4875,2682,1,M,3,Y
1072094,1,12,2096,7701,632.79,498.14,7670,2083,2,M,5,Y
1072095,1,8,329,2490,560.68,419.26,2487,328,1,M,7,Y
1072096,1,12,3786,13947,1156.6,1051.62,13905,3771,1,S,2,Y
1072097,1,12,1957,7581,1086.47,873.77,6141,1590,2,M,1,Y
1072101,1,12,99,212,944.53,714.56,212,99,1,M,6,Y
1072102,0,12,4600,7538,906.55,731.54,6484,3984,2,S,7,Y
1072103,0,10,756,1295,393.76,328.78,1290,755,1,S,1,Y
1072104,1,12,1026,2432,587.5,527.52,2425,1022,2,S,3,Y
1072105,0,14,1136,7626,638.43,573.45,7626,1136,2,S,2,Y
1072106,0,12,3744,10688,1364.91,1280.93,10649,3725,2,U,8,Y
1072108,0,14,3745,11563,660.23,575.25,11561,3743,3,S,3,Y
1072109,0,12,2380,5585,274.69,222.34,5445,2323,1,U,6,Y
1072111,0,12,1583,4499,640.09,580.11,4479,1579,2,M,6,Y
1072112,0,12,1423,3288,322.71,271.06,3111,1315,1,A,7,Y
1072114,0,8,911,3921,564.87,440.4,3541,810,1,S,3,Y
1072116,0,8,1271,4550,661.34,581.36,4488,1259,1,M,8,Y
1072117,0,12,784,2934,341.93,281.95,2918,775,1,M,6,Y
1072120,1,12,1702,4314,759.99,680.01,4300,1694,1,M,9,N
1072122,0,12,3256,13277,880.42,806.41,12970,3193,2,S,5,Y
1072123,1,12,11884,17717,958.27,878.29,17638,11836,2,A,6,Y
1072126,0,8,2085,9813,550.01,398.06,8473,1837,1,S,6,Y
1072128,0,12,3443,8494,535.73,470.75,8488,3441,4,A,6,Y
1072129,1,12,790,2869,365.1,335.11,2819,770,1,A,5,Y
1072131,0,14,632,1582,605.06,540.08,1515,615,1,S,5,Y
1072134,1,12,603,2416,685.43,644.79,2389,598,1,U,1,N
1072137,1,10,770,1672,345.03,225.06,1525,715,1,S,6,Y
1072138,0,14,1022,2144,715.42,674.14,2144,1022,1,M,7,Y
1072139,1,12,624,2508,453.09,393.11,2504,622,4,U,6,Y
1072140,1,10,1333,4666,161.32,121.33,4659,1330,1,U,9,Y
1072143,1,8,3119,9744,558.74,489.53,8881,2818,1,S,7,Y
1072145,1,10,773,1901,584.64,369.67,1898,770,5,S,3,Y
1072147,1,12,1027,4435,601.52,536.54,4415,1016,2,M,7,Y
1072148,1,10,1415,3483,431.21,366.23,3475,1408,1,U,4,Y
1072151,1,10,1331,4264,796.66,716.68,4183,1289,1,S,6,Y
1072153,1,12,2733,6390,575.87,460.89,6333,2708,1,B,2,Y
1072155,1,12,1419,2404,403.2,343.22,2401,1416,1,M,6,Y
1072156,0,10,724,3580,448.2,381.66,3569,721,1,A,4,Y
1072158,0,8,539,1675,344.56,226.59,1675,539,1,M,7,Y
1072159,0,12,3408,23064,1885.75,1729.13,22329,3284,1,M,5,Y
1072162,1,12,607,1315,520.96,456.14,1278,586,1,M,8,Y
1072163,0,14,706,921,459.72,394.9,885,677,2,A,6,Y
1072164,1,8,594,1852,336.65,301.66,1843,591,1,U,3,Y
1072165,0,10,6741,16224,2538.94,2454.96,16142,6704,2,M,6,Y
1072166,0,8,175,408,317.23,252.25,394,167,1,M,9,Y
1072168,1,10,4619,7429,508.33,443.35,7417,4612,1,U,6,Y
1072169,1,12,1858,5778,540.78,480.8,5744,1840,1,U,1,Y
1072171,1,12,1686,4702,229.35,186.46,4629,1648,1,M,9,Y
1072172,0,12,4330,13653,1003.78,934.8,13642,4325,2,S,6,Y
1072174,1,8,893,2598,412,382.02,2598,893,1,S,8,Y
1072175,0,14,555,1167,504.42,444.44,1167,555,1,M,6,Y
1072176,0,10,912,4813,598.46,310.68,4369,810,1,M,7,Y
1072177,0,14,79,136,313.57,263.59,136,79,1,M,8,Y
1072178,1,14,1365,3168,330.69,208.72,3168,1365,1,A,6,N
1072180,1,12,2534,4941,531.64,471.66,4926,2527,1,M,6,Y
1072182,0,14,9810,15992,1121.58,1041.6,15968,9795,2,B,5,Y
1072183,1,12,309,1035,405.87,345.89,1035,309,1,M,9,Y
1072186,0,8,2318,6825,449.48,369.5,6772,2306,1,B,3,Y
1072187,0,12,4440,14997,1940.12,1855.14,14995,4438,2,S,8,Y
1072188,1,10,55,249,167.13,100.59,226,47,1,M,9,Y
1072189,0,14,1675,2959,239.28,195.74,2923,1655,2,M,9,Y
1072190,0,14,2357,6361,805.06,745.08,6359,2355,2,M,7,Y
1072191,1,10,1223,11471,478.65,413.67,11464,1217,1,U,6,Y
1072193,0,14,3355,9013,831.58,751.6,8997,3346,1,S,5,Y
1072196,1,10,467,2528,426.08,361.1,2528,467,1,U,5,Y
1072199,1,14,5799,25049,1252.17,1147.19,24987,5790,1,U,1,Y
1072200,1,14,3184,7046,809.02,721.04,7038,3177,5,M,6,Y
1072201,0,14,3191,12456,954.69,699.72,12456,3191,1,M,5,Y
1072202,0,8,76,186,201.2,132.31,73,30,1,U,6,N
1072206,1,10,424,1092,389.97,301.78,910,338,1,M,6,Y
1072207,0,8,1705,3328,514.43,434.45,3319,1699,1,M,6,Y
1072210,0,10,1951,5752,328.52,328.52,5723,1935,1,M,9,Y
1072211,1,12,2289,8108,650.22,585.24,8079,2282,1,M,9,Y
1072214,1,10,93,154,339.01,279.03,154,93,1,M,7,Y
1072217,0,8,3765,8116,710.6,601.62,8111,3761,1,A,1,Y
1072219,0,12,736,1714,546.46,280.52,1632,692,1,S,2,Y
1072220,1,12,2160,5173,911.47,844.5,5173,2160,2,U,6,Y
1072223,0,8,672,1293,340.59,310.6,1293,672,2,M,6,Y
1072224,1,12,1589,6538,725.54,675.55,6498,1583,1,S,4,Y
1072227,1,12,341,599,353.34,287.57,557,317,1,M,9,Y
1072228,0,14,3913,13729,616.22,551.24,13729,3913,1,S,6,Y
1072229,1,12,527,1158,466.87,401.89,1155,526,2,S,5,Y
1072230,1,14,1353,11676,1520.69,1455.71,11667,1348,1,U,8,Y
1072231,0,14,4528,8371,752.43,687.45,8366,4524,4,U,7,N
1072232,1,14,2092,6300,694.13,629.15,6237,2078,2,S,1,Y
1072234,1,14,4493,10444,1462.36,1210.4,8983,3853,1,S,1,Y
1072236,0,8,750,2509,658.97,593.99,2477,743,4,S,4,Y
1072237,1,12,1457,7087,682.41,617.43,7087,1457,2,A,2,N
1072239,1,14,619,1838,533.18,473.2,1838,619,1,M,6,Y
1072242,0,12,602,2062,391.12,361.13,2062,602,1,B,5,N
1072243,0,14,2025,13293,618.07,553.09,13290,2024,1,M,9,Y
1072247,1,10,690,2029,434.65,369.67,2025,688,1,U,6,Y
1072248,1,14,3371,5591,830.35,770.37,5591,3371,1,S,1,Y
1072251,1,14,1852,5934,784.13,734.14,5929,1847,1,U,6,Y
1072253,1,14,1880,7179,1210.11,1145.13,7173,1879,2,M,6,Y
1072254,1,10,2025,3458,445.72,380.74,3456,2023,3,M,6,Y
1072255,1,12,1813,4299,542.96,454.96,4039,1704,1,M,9,Y
1072257,0,11,5066,13116,509.22,379.15,12047,4481,3,U,4,Y
1072258,1,12,2884,14191,1026.31,961.33,14175,2880,1,S,6,Y
1072259,1,12,592,1645,162.98,115.32,1626,582,2,U,7,Y
1072260,1,8,1322,3772,477.63,362.66,3772,1322,2,S,6,Y
1072264,1,10,685,2601,441.1,391.11,2595,683,1,M,6,Y
1072266,1,14,1565,3886,538.7,477.94,3883,1563,2,B,4,N
1072268,1,12,2743,5949,1082.4,1022.42,5945,2739,2,B,5,Y
1072269,0,8,2053,5993,839.27,734.29,5989,2049,2,U,9,Y
1072270,0,12,2280,12258,1109.59,1025.61,12230,2271,4,M,5,Y
1072272,1,14,2492,11459,705.05,640.07,11450,2489,4,A,5,Y
1072274,1,10,1482,3023,476.46,411.48,3023,1482,1,M,9,Y
1072276,0,8,1542,6501,802.53,752.54,6478,1535,2,S,4,Y
1072277,1,10,3187,9630,865.04,799.67,9628,3185,1,S,3,Y
1072279,1,10,1450,2836,285.45,245.46,2836,1450,1,B,8,Y
1072280,0,10,1013,5633,544.55,464.57,5622,1012,1,U,3,Y
1072281,1,10,709,2284,687.92,557.95,2284,709,1,U,7,Y
1072282,1,10,2290,5394,438.27,373.29,5394,2290,3,S,6,Y
1072284,0,8,1017,3916,641.26,557.28,3916,1017,1,S,6,Y
1072286,0,8,927,4018,319.81,254.83,4012,925,1,M,7,Y
1072287,0,14,1446,3446,803.56,713.58,3446,1446,1,U,4,Y
1072288,1,12,462,1240,491.04,426.06,1233,459,1,A,6,Y
1072289,0,14,3421,8075,660.44,598.47,8075,3421,3,S,3,Y
1072291,1,10,1533,3025,841.46,761.6,2952,1496,4,U,1,Y
1072292,1,10,1021,2412,495.83,430.85,2412,1021,1,S,6,Y
1072294,1,8,2391,8629,1525.49,1435.51,8629,2391,1,M,7,Y
1072295,1,10,387,802,542.43,327.46,802,387,1,S,3,Y
1072299,1,12,603,1970,728.27,678.28,1963,600,2,M,6,Y
1072302,1,14,444,867,335.12,275.14,867,444,1,A,5,Y
1072303,0,10,1787,5794,422.55,352.57,5789,1785,1,S,3,Y
1072304,1,10,926,2005,481.64,421.66,2005,926,3,S,6,Y
1072306,0,12,2605,6859,770.84,740.85,6859,2605,1,M,3,Y
1072307,1,12,877,3684,648.33,568.35,3678,874,1,M,9,Y
1072308,0,8,1574,4116,506.78,426.8,4116,1574,2,U,2,Y
1072309,0,14,1326,4224,543.02,483.04,4207,1321,1,S,4,Y
1072311,0,12,843,2602,488.32,428.34,2587,836,2,S,6,Y
1072312,0,12,2330,4413,641.15,581.17,4389,2310,3,S,3,Y
1072314,0,12,444,1038,350.68,298.7,997,425,1,M,7,Y
1072315,0,10,4335,17076,1842.73,1777.75,17076,4335,1,S,3,Y
1072318,1,12,5938,25835,2931.43,2892.94,25748,5921,4,M,5,Y
1072319,0,14,3530,15349,1463.84,1394.35,15286,3516,3,U,1,Y
1072320,1,14,400,2538,663.44,617.16,2460,391,1,U,1,N
1072321,0,8,941,3972,499.7,359.93,3639,856,1,S,6,Y
1072322,0,8,81,189,155.74,115.75,189,81,1,A,6,N
1072323,1,12,738,1766,603.78,393.82,1766,738,1,S,9,Y
1072325,1,12,5653,11421,852.99,773.01,11359,5619,2,A,4,Y
1072327,0,12,741,1110,453.65,388.67,1087,723,1,U,4,Y
1072328,0,10,705,4049,489.03,424.05,3993,693,1,S,3,Y
1072329,1,12,5656,11807,759.03,679.05,11738,5628,1,M,4,Y
1072331,0,14,2199,5562,712.32,647.34,5555,2195,1,S,6,Y
1072332,0,14,3095,10851,833.84,751.28,10834,3091,2,U,1,N
1072333,1,14,5832,15312,1864.06,1791.32,15140,5781,3,M,5,Y
1072335,1,12,1521,6260,889.09,717.83,5603,1401,1,M,7,Y
1072338,1,12,939,9506,519.84,454.86,9506,939,3,U,6,Y
1072339,1,12,147,308,424.87,364.89,307,146,2,U,9,Y
1072340,0,10,548,1589,981.58,776.61,1589,548,1,M,6,Y
1072343,1,8,1922,4608,837.5,683.54,3562,1561,1,S,6,Y
1072345,0,10,3306,6719,541.67,476.69,6705,3296,4,M,5,N
1072347,0,10,1586,3041,646.83,426.87,3041,1586,1,U,6,Y
1072348,0,14,9267,23950,2054.45,1974.47,23909,9240,3,U,5,Y
1072351,1,12,3738,8610,1066.35,930.11,8090,3445,2,S,3,Y
1072352,0,8,806,2370,134.44,81.85,2296,793,1,M,9,Y
1072353,1,8,867,2386,153.02,106.8,2315,829,1,S,3,Y
1072354,0,8,612,1708,284.59,254.6,1684,599,1,S,3,Y
1072356,0,10,885,1921,392.35,327.37,1915,879,1,M,9,Y
1072357,0,14,704,1459,463.73,403.75,1446,698,1,U,5,Y
1072362,0,10,959,8199,507.07,442.09,8168,950,1,U,7,Y
1072363,1,12,2915,12829,1045.68,858.5,11320,2527,2,B,1,N
1072364,1,10,55,224,383.67,318.69,220,54,1,M,7,Y
1072365,0,12,486,1641,173.21,131.28,1631,481,1,S,7,Y
1072367,0,12,160,617,424.2,364.22,604,153,2,M,6,Y
